id,user,uid,version,changeset,timestamp
104807625,krysst,16038,1,7604540,2011-03-19T14:00:23Z
104807626,krysst,16038,1,7604540,2011-03-19T14:00:24Z
104807627,krysst,16038,1,7604540,2011-03-19T14:00:24Z
104807628,krysst,16038,1,7604540,2011-03-19T14:00:24Z
104807630,krysst,16038,1,7604540,2011-03-19T14:00:24Z
104807631,krysst,16038,1,7604540,2011-03-19T14:00:25Z
104807633,krysst,16038,1,7604540,2011-03-19T14:00:25Z
104807634,krysst,16038,1,7604540,2011-03-19T14:00:25Z
104807635,krysst,16038,1,7604540,2011-03-19T14:00:25Z
104807636,krysst,16038,1,7604540,2011-03-19T14:00:26Z
104807639,JLZIMMERMANN,188930,2,73020316,2019-08-05T12:09:36Z
104807640,krysst,16038,1,7604540,2011-03-19T14:00:26Z
104807641,krysst,16038,1,7604540,2011-03-19T14:00:27Z
104807643,krysst,16038,1,7604540,2011-03-19T14:00:27Z
104807644,krysst,16038,1,7604540,2011-03-19T14:00:28Z
104807645,krysst,16038,1,7604540,2011-03-19T14:00:28Z
104807646,krysst,16038,1,7604540,2011-03-19T14:00:28Z
104807647,krysst,16038,1,7604540,2011-03-19T14:00:28Z
104807648,krysst,16038,1,7604540,2011-03-19T14:00:29Z
104807650,krysst,16038,1,7604540,2011-03-19T14:00:29Z
104807651,krysst,16038,1,7604540,2011-03-19T14:00:30Z
104807652,krysst,16038,1,7604540,2011-03-19T14:00:30Z
104807656,krysst,16038,1,7604540,2011-03-19T14:00:31Z
104807657,krysst,16038,1,7604540,2011-03-19T14:00:31Z
104807658,krysst,16038,1,7604540,2011-03-19T14:00:31Z
104807659,krysst,16038,1,7604540,2011-03-19T14:00:32Z
104807660,krysst,16038,1,7604540,2011-03-19T14:00:32Z
104807663,krysst,16038,1,7604540,2011-03-19T14:00:33Z
104807664,krysst,16038,1,7604540,2011-03-19T14:00:33Z
104807665,krysst,16038,1,7604540,2011-03-19T14:00:33Z
104807667,krysst,16038,1,7604540,2011-03-19T14:00:34Z
104807668,krysst,16038,1,7604540,2011-03-19T14:00:34Z
104807670,krysst,16038,1,7604540,2011-03-19T14:00:34Z
104807671,krysst,16038,1,7604540,2011-03-19T14:00:34Z
104807672,krysst,16038,1,7604540,2011-03-19T14:00:35Z
104807674,krysst,16038,1,7604540,2011-03-19T14:00:35Z
104807675,krysst,16038,1,7604540,2011-03-19T14:00:36Z
104807676,krysst,16038,1,7604540,2011-03-19T14:00:36Z
104807677,krysst,16038,1,7604540,2011-03-19T14:00:36Z
104807678,zerpou,1238664,2,32261837,2015-06-28T12:42:31Z
104807679,krysst,16038,1,7604540,2011-03-19T14:00:37Z
104807680,krysst,16038,1,7604540,2011-03-19T14:00:37Z
104807681,krysst,16038,1,7604540,2011-03-19T14:00:37Z
104807682,krysst,16038,1,7604540,2011-03-19T14:00:37Z
104807683,krysst,16038,1,7604540,2011-03-19T14:00:38Z
104807684,krysst,16038,1,7604540,2011-03-19T14:00:38Z
104807685,krysst,16038,1,7604540,2011-03-19T14:00:38Z
104807686,krysst,16038,1,7604540,2011-03-19T14:00:38Z
104807688,krysst,16038,1,7604540,2011-03-19T14:00:39Z
104807689,krysst,16038,1,7604540,2011-03-19T14:00:39Z
104807690,krysst,16038,1,7604540,2011-03-19T14:00:39Z
104807691,krysst,16038,1,7604540,2011-03-19T14:00:39Z
104807692,krysst,16038,1,7604540,2011-03-19T14:00:39Z
104807695,krysst,16038,1,7604540,2011-03-19T14:00:40Z
104807696,krysst,16038,1,7604540,2011-03-19T14:00:40Z
104807697,krysst,16038,1,7604540,2011-03-19T14:00:40Z
104807698,krysst,16038,1,7604540,2011-03-19T14:00:41Z
104807703,krysst,16038,1,7604540,2011-03-19T14:00:42Z
104807704,krysst,16038,1,7604540,2011-03-19T14:00:42Z
104807705,krysst,16038,1,7604540,2011-03-19T14:00:42Z
104807707,krysst,16038,1,7604540,2011-03-19T14:00:43Z
104807708,krysst,16038,1,7604540,2011-03-19T14:00:43Z
104807709,krysst,16038,1,7604540,2011-03-19T14:00:43Z
104807711,krysst,16038,1,7604540,2011-03-19T14:00:44Z
104807712,krysst,16038,1,7604540,2011-03-19T14:00:44Z
104807713,krysst,16038,1,7604540,2011-03-19T14:00:44Z
104807714,krysst,16038,1,7604540,2011-03-19T14:00:44Z
104807715,krysst,16038,1,7604540,2011-03-19T14:00:44Z
104807716,krysst,16038,1,7604540,2011-03-19T14:00:45Z
104807717,krysst,16038,1,7604540,2011-03-19T14:00:45Z
104807719,krysst,16038,1,7604540,2011-03-19T14:00:45Z
104807720,krysst,16038,1,7604540,2011-03-19T14:00:46Z
104807721,krysst,16038,1,7604540,2011-03-19T14:00:46Z
104807722,krysst,16038,1,7604540,2011-03-19T14:00:46Z
104807723,krysst,16038,1,7604540,2011-03-19T14:00:46Z
104807724,botdidier2020,870861,2,14484645,2013-01-01T09:57:02Z
104807727,krysst,16038,1,7604540,2011-03-19T14:00:47Z
104807728,tpol,8414835,3,59901166,2018-06-16T19:43:56Z
104807729,krysst,16038,1,7604540,2011-03-19T14:00:48Z
104807730,krysst,16038,1,7604540,2011-03-19T14:00:48Z
104807731,krysst,16038,1,7604540,2011-03-19T14:00:48Z
104807732,krysst,16038,1,7604540,2011-03-19T14:00:49Z
104807733,krysst,16038,1,7604540,2011-03-19T14:00:49Z
104807735,krysst,16038,1,7604540,2011-03-19T14:00:49Z
104807736,krysst,16038,1,7604540,2011-03-19T14:00:49Z
104807738,krysst,16038,1,7604540,2011-03-19T14:00:50Z
104807739,krysst,16038,1,7604540,2011-03-19T14:00:50Z
104807740,krysst,16038,1,7604540,2011-03-19T14:00:50Z
104807741,krysst,16038,1,7604540,2011-03-19T14:00:51Z
104807743,krysst,16038,1,7604540,2011-03-19T14:00:51Z
104807744,krysst,16038,1,7604540,2011-03-19T14:00:51Z
104807745,krysst,16038,1,7604540,2011-03-19T14:00:51Z
104807746,krysst,16038,1,7604540,2011-03-19T14:00:51Z
104807747,krysst,16038,1,7604540,2011-03-19T14:00:52Z
104807749,krysst,16038,1,7604540,2011-03-19T14:00:52Z
104807750,krysst,16038,1,7604540,2011-03-19T14:00:52Z
104807751,krysst,16038,1,7604540,2011-03-19T14:00:53Z
104807752,krysst,16038,1,7604540,2011-03-19T14:00:53Z
104807753,krysst,16038,1,7604540,2011-03-19T14:00:53Z
104807754,krysst,16038,1,7604540,2011-03-19T14:00:53Z
104807755,krysst,16038,1,7604540,2011-03-19T14:00:54Z
104807756,krysst,16038,1,7604540,2011-03-19T14:00:54Z
104807757,krysst,16038,1,7604540,2011-03-19T14:00:54Z
104807758,krysst,16038,1,7604540,2011-03-19T14:00:54Z
104807759,krysst,16038,1,7604540,2011-03-19T14:00:55Z
104807761,krysst,16038,1,7604540,2011-03-19T14:00:55Z
104807762,krysst,16038,1,7604540,2011-03-19T14:00:55Z
104807763,krysst,16038,1,7604540,2011-03-19T14:00:56Z
104807765,krysst,16038,1,7604540,2011-03-19T14:00:56Z
104807767,krysst,16038,1,7604540,2011-03-19T14:00:57Z
104807768,krysst,16038,1,7604540,2011-03-19T14:00:57Z
104807769,krysst,16038,1,7604540,2011-03-19T14:00:57Z
104807770,krysst,16038,1,7604540,2011-03-19T14:00:58Z
104807771,krysst,16038,1,7604540,2011-03-19T14:00:58Z
104807772,JLZIMMERMANN,188930,2,68633008,2019-03-28T16:52:23Z
104807774,krysst,16038,1,7604540,2011-03-19T14:00:58Z
104807777,krysst,16038,1,7604540,2011-03-19T14:00:59Z
104807780,krysst,16038,1,7604540,2011-03-19T14:00:59Z
104807782,krysst,16038,1,7604540,2011-03-19T14:00:59Z
104807786,krysst,16038,1,7604540,2011-03-19T14:01:00Z
104807790,krysst,16038,1,7604540,2011-03-19T14:01:00Z
104807791,krysst,16038,1,7604540,2011-03-19T14:01:00Z
104807795,krysst,16038,1,7604540,2011-03-19T14:01:01Z
104807796,krysst,16038,1,7604540,2011-03-19T14:01:01Z
104807800,krysst,16038,1,7604540,2011-03-19T14:01:01Z
104807805,krysst,16038,1,7604540,2011-03-19T14:01:02Z
104807806,krysst,16038,1,7604540,2011-03-19T14:01:02Z
104807811,krysst,16038,1,7604540,2011-03-19T14:01:02Z
104807812,krysst,16038,1,7604540,2011-03-19T14:01:02Z
104807816,krysst,16038,1,7604540,2011-03-19T14:01:03Z
104807817,BiancaH,2771847,2,32974229,2015-07-30T09:32:00Z
104807821,krysst,16038,1,7604540,2011-03-19T14:01:04Z
104807823,krysst,16038,1,7604540,2011-03-19T14:01:04Z
104807828,krysst,16038,1,7604540,2011-03-19T14:01:04Z
104807829,krysst,16038,1,7604540,2011-03-19T14:01:04Z
104807833,krysst,16038,1,7604540,2011-03-19T14:01:05Z
104807838,krysst,16038,1,7604540,2011-03-19T14:01:06Z
104807841,krysst,16038,1,7604540,2011-03-19T14:01:06Z
104807847,krysst,16038,1,7604540,2011-03-19T14:01:06Z
104807850,krysst,16038,1,7604540,2011-03-19T14:01:07Z
104807851,krysst,16038,1,7604540,2011-03-19T14:01:07Z
104807852,krysst,16038,1,7604540,2011-03-19T14:01:08Z
104807853,krysst,16038,1,7604540,2011-03-19T14:01:08Z
104807854,krysst,16038,1,7604540,2011-03-19T14:01:08Z
104807856,krysst,16038,1,7604540,2011-03-19T14:01:08Z
104807858,krysst,16038,1,7604540,2011-03-19T14:01:09Z
104807860,krysst,16038,1,7604540,2011-03-19T14:01:09Z
104807861,krysst,16038,1,7604540,2011-03-19T14:01:09Z
104807862,krysst,16038,1,7604540,2011-03-19T14:01:10Z
104807863,krysst,16038,1,7604540,2011-03-19T14:01:10Z
104807864,krysst,16038,1,7604540,2011-03-19T14:01:10Z
104807866,krysst,16038,1,7604540,2011-03-19T14:01:10Z
104807867,krysst,16038,1,7604540,2011-03-19T14:01:11Z
104807868,krysst,16038,1,7604540,2011-03-19T14:01:11Z
104807869,krysst,16038,1,7604540,2011-03-19T14:01:11Z
104807870,krysst,16038,1,7604540,2011-03-19T14:01:11Z
104807871,krysst,16038,1,7604540,2011-03-19T14:01:11Z
104807872,krysst,16038,1,7604540,2011-03-19T14:01:12Z
104807873,krysst,16038,1,7604540,2011-03-19T14:01:12Z
104807874,krysst,16038,1,7604540,2011-03-19T14:01:12Z
104807875,krysst,16038,1,7604540,2011-03-19T14:01:12Z
104807877,krysst,16038,1,7604540,2011-03-19T14:01:13Z
104807878,botdidier2020,870861,2,14484645,2013-01-01T10:00:01Z
104807880,krysst,16038,1,7604540,2011-03-19T14:01:13Z
104807881,krysst,16038,1,7604540,2011-03-19T14:01:14Z
104807882,krysst,16038,1,7604540,2011-03-19T14:01:14Z
104807883,krysst,16038,1,7604540,2011-03-19T14:01:14Z
104807886,krysst,16038,1,7604540,2011-03-19T14:01:15Z
104807887,krysst,16038,1,7604540,2011-03-19T14:01:15Z
104807888,krysst,16038,1,7604540,2011-03-19T14:01:15Z
104807889,krysst,16038,1,7604540,2011-03-19T14:01:16Z
104807890,krysst,16038,1,7604540,2011-03-19T14:01:16Z
104807891,krysst,16038,1,7604540,2011-03-19T14:01:16Z
104807892,krysst,16038,1,7604540,2011-03-19T14:01:16Z
104807893,krysst,16038,1,7604540,2011-03-19T14:01:16Z
104807894,krysst,16038,1,7604540,2011-03-19T14:01:17Z
104807895,krysst,16038,1,7604540,2011-03-19T14:01:17Z
104807896,krysst,16038,1,7604540,2011-03-19T14:01:17Z
104807897,krysst,16038,1,7604540,2011-03-19T14:01:18Z
104807898,krysst,16038,1,7604540,2011-03-19T14:01:18Z
104807899,botdidier2020,870861,2,14484645,2013-01-01T09:52:29Z
104807900,krysst,16038,1,7604540,2011-03-19T14:01:18Z
104807901,krysst,16038,1,7604540,2011-03-19T14:01:18Z
104807902,krysst,16038,1,7604540,2011-03-19T14:01:19Z
104807903,krysst,16038,1,7604540,2011-03-19T14:01:19Z
104807904,krysst,16038,1,7604540,2011-03-19T14:01:19Z
104807905,krysst,16038,1,7604540,2011-03-19T14:01:19Z
104807906,krysst,16038,1,7604540,2011-03-19T14:01:20Z
104807908,krysst,16038,1,7604540,2011-03-19T14:01:20Z
104807910,krysst,16038,1,7604540,2011-03-19T14:01:21Z
104807911,krysst,16038,1,7604540,2011-03-19T14:01:21Z
104807914,krysst,16038,1,7604540,2011-03-19T14:01:21Z
104807915,krysst,16038,1,7604540,2011-03-19T14:01:21Z
104807917,krysst,16038,1,7604540,2011-03-19T14:01:22Z
104807919,krysst,16038,1,7604540,2011-03-19T14:01:22Z
104807920,krysst,16038,1,7604540,2011-03-19T14:01:22Z
104807922,krysst,16038,1,7604540,2011-03-19T14:01:22Z
104807923,krysst,16038,1,7604540,2011-03-19T14:01:22Z
104807926,krysst,16038,1,7604540,2011-03-19T14:01:22Z
104807927,krysst,16038,1,7604540,2011-03-19T14:01:22Z
104807928,krysst,16038,1,7604540,2011-03-19T14:01:23Z
104807929,krysst,16038,1,7604540,2011-03-19T14:01:23Z
104807930,krysst,16038,1,7604540,2011-03-19T14:01:23Z
104807931,krysst,16038,1,7604540,2011-03-19T14:01:24Z
104807932,krysst,16038,1,7604540,2011-03-19T14:01:24Z
104807933,krysst,16038,1,7604540,2011-03-19T14:01:24Z
104807934,krysst,16038,1,7604540,2011-03-19T14:01:24Z
104807935,krysst,16038,1,7604540,2011-03-19T14:01:25Z
104807936,krysst,16038,1,7604540,2011-03-19T14:01:25Z
104807937,krysst,16038,1,7604540,2011-03-19T14:01:25Z
104807938,krysst,16038,1,7604540,2011-03-19T14:01:25Z
104807939,krysst,16038,1,7604540,2011-03-19T14:01:25Z
104807940,krysst,16038,1,7604540,2011-03-19T14:01:26Z
104807941,krysst,16038,1,7604540,2011-03-19T14:01:26Z
104807942,krysst,16038,1,7604540,2011-03-19T14:01:26Z
104807943,krysst,16038,1,7604540,2011-03-19T14:01:26Z
104807946,krysst,16038,1,7604540,2011-03-19T14:01:26Z
104807947,krysst,16038,1,7604540,2011-03-19T14:01:27Z
104807949,krysst,16038,1,7604540,2011-03-19T14:01:27Z
104807950,krysst,16038,1,7604540,2011-03-19T14:01:27Z
104807951,krysst,16038,1,7604540,2011-03-19T14:01:27Z
104807952,krysst,16038,1,7604540,2011-03-19T14:01:27Z
104807953,krysst,16038,1,7604540,2011-03-19T14:01:28Z
104807954,krysst,16038,1,7604540,2011-03-19T14:01:28Z
104807955,krysst,16038,1,7604540,2011-03-19T14:01:28Z
104807956,krysst,16038,1,7604540,2011-03-19T14:01:28Z
104807957,krysst,16038,1,7604540,2011-03-19T14:01:29Z
104807958,krysst,16038,1,7604540,2011-03-19T14:01:29Z
104807959,krysst,16038,1,7604540,2011-03-19T14:01:29Z
104807960,botdidier2020,870861,3,14535271,2013-01-05T10:10:24Z
104807961,krysst,16038,1,7604540,2011-03-19T14:01:30Z
104807962,krysst,16038,1,7604540,2011-03-19T14:01:30Z
104807963,krysst,16038,1,7604540,2011-03-19T14:01:30Z
104807965,krysst,16038,1,7604540,2011-03-19T14:01:30Z
104807966,krysst,16038,1,7604540,2011-03-19T14:01:30Z
104807968,krysst,16038,1,7604540,2011-03-19T14:01:31Z
104807969,krysst,16038,1,7604540,2011-03-19T14:01:31Z
104807970,krysst,16038,1,7604540,2011-03-19T14:01:31Z
104807972,krysst,16038,1,7604540,2011-03-19T14:01:31Z
104807976,krysst,16038,1,7604540,2011-03-19T14:01:32Z
104807978,krysst,16038,1,7604540,2011-03-19T14:01:32Z
104807979,krysst,16038,1,7604540,2011-03-19T14:01:32Z
104807980,krysst,16038,1,7604540,2011-03-19T14:01:32Z
104807982,krysst,16038,1,7604540,2011-03-19T14:01:33Z
104807984,krysst,16038,1,7604540,2011-03-19T14:01:33Z
104807985,krysst,16038,1,7604540,2011-03-19T14:01:33Z
104807987,krysst,16038,1,7604540,2011-03-19T14:01:33Z
104807988,krysst,16038,1,7604540,2011-03-19T14:01:33Z
104807990,hecktor,465052,2,47669382,2017-04-11T20:32:44Z
104807991,krysst,16038,1,7604540,2011-03-19T14:01:34Z
104807993,krysst,16038,1,7604540,2011-03-19T14:01:34Z
104807997,krysst,16038,1,7604540,2011-03-19T14:01:35Z
104807998,krysst,16038,1,7604540,2011-03-19T14:01:35Z
104808001,krysst,16038,1,7604540,2011-03-19T14:01:35Z
104808003,krysst,16038,1,7604540,2011-03-19T14:01:36Z
104808004,krysst,16038,1,7604540,2011-03-19T14:01:36Z
104808005,krysst,16038,1,7604540,2011-03-19T14:01:36Z
104808006,krysst,16038,1,7604540,2011-03-19T14:01:36Z
104808009,krysst,16038,1,7604540,2011-03-19T14:01:37Z
104808010,krysst,16038,1,7604540,2011-03-19T14:01:37Z
104808012,krysst,16038,1,7604540,2011-03-19T14:01:37Z
104808014,krysst,16038,1,7604540,2011-03-19T14:01:38Z
104808015,krysst,16038,1,7604540,2011-03-19T14:01:38Z
104808017,krysst,16038,1,7604540,2011-03-19T14:01:38Z
104808018,krysst,16038,1,7604540,2011-03-19T14:01:38Z
104808019,krysst,16038,1,7604540,2011-03-19T14:01:38Z
104808020,krysst,16038,1,7604540,2011-03-19T14:01:39Z
104808024,krysst,16038,1,7604540,2011-03-19T14:01:39Z
104808025,krysst,16038,1,7604540,2011-03-19T14:01:39Z
104808026,krysst,16038,1,7604540,2011-03-19T14:01:40Z
104808029,krysst,16038,1,7604540,2011-03-19T14:01:40Z
104808030,krysst,16038,1,7604540,2011-03-19T14:01:40Z
104808031,krysst,16038,1,7604540,2011-03-19T14:01:40Z
104808033,krysst,16038,1,7604540,2011-03-19T14:01:41Z
104808035,krysst,16038,1,7604540,2011-03-19T14:01:41Z
104808036,krysst,16038,1,7604540,2011-03-19T14:01:41Z
104808037,krysst,16038,1,7604540,2011-03-19T14:01:41Z
104808038,krysst,16038,1,7604540,2011-03-19T14:01:41Z
104808039,krysst,16038,1,7604540,2011-03-19T14:01:41Z
104808041,krysst,16038,1,7604540,2011-03-19T14:01:42Z
104808042,krysst,16038,1,7604540,2011-03-19T14:01:42Z
104808044,krysst,16038,1,7604540,2011-03-19T14:01:42Z
104808046,krysst,16038,1,7604540,2011-03-19T14:01:43Z
104808047,krysst,16038,1,7604540,2011-03-19T14:01:43Z
104808049,krysst,16038,1,7604540,2011-03-19T14:01:43Z
104808050,krysst,16038,1,7604540,2011-03-19T14:01:43Z
104808051,krysst,16038,1,7604540,2011-03-19T14:01:43Z
104808052,krysst,16038,1,7604540,2011-03-19T14:01:44Z
104808053,krysst,16038,1,7604540,2011-03-19T14:01:44Z
104808054,krysst,16038,1,7604540,2011-03-19T14:01:44Z
104808056,krysst,16038,1,7604540,2011-03-19T14:01:44Z
104808057,krysst,16038,1,7604540,2011-03-19T14:01:44Z
104808058,krysst,16038,1,7604540,2011-03-19T14:01:45Z
104808059,krysst,16038,1,7604540,2011-03-19T14:01:45Z
104808060,krysst,16038,1,7604540,2011-03-19T14:01:45Z
104808062,krysst,16038,1,7604540,2011-03-19T14:01:45Z
104808063,krysst,16038,1,7604540,2011-03-19T14:01:45Z
104808064,krysst,16038,1,7604540,2011-03-19T14:01:46Z
104808066,krysst,16038,1,7604540,2011-03-19T14:01:46Z
104808067,krysst,16038,1,7604540,2011-03-19T14:01:46Z
104808068,krysst,16038,1,7604540,2011-03-19T14:01:46Z
104808069,krysst,16038,1,7604540,2011-03-19T14:01:47Z
104808071,krysst,16038,1,7604540,2011-03-19T14:01:47Z
104808072,krysst,16038,1,7604540,2011-03-19T14:01:47Z
104808073,krysst,16038,1,7604540,2011-03-19T14:01:48Z
104808075,krysst,16038,1,7604540,2011-03-19T14:01:48Z
104808076,krysst,16038,1,7604540,2011-03-19T14:01:48Z
104808078,krysst,16038,1,7604540,2011-03-19T14:01:49Z
104808080,krysst,16038,1,7604540,2011-03-19T14:01:49Z
104808082,krysst,16038,1,7604540,2011-03-19T14:01:49Z
104808083,krysst,16038,1,7604540,2011-03-19T14:01:50Z
104808084,krysst,16038,1,7604540,2011-03-19T14:01:50Z
104808085,krysst,16038,1,7604540,2011-03-19T14:01:50Z
104808086,krysst,16038,1,7604540,2011-03-19T14:01:50Z
104808089,krysst,16038,1,7604540,2011-03-19T14:01:51Z
104808090,krysst,16038,1,7604540,2011-03-19T14:01:51Z
104808091,krysst,16038,1,7604540,2011-03-19T14:01:52Z
104808092,krysst,16038,1,7604540,2011-03-19T14:01:52Z
104808094,krysst,16038,1,7604540,2011-03-19T14:01:52Z
104808095,krysst,16038,1,7604540,2011-03-19T14:01:52Z
104808096,krysst,16038,1,7604540,2011-03-19T14:01:53Z
104808097,krysst,16038,1,7604540,2011-03-19T14:01:53Z
104808100,krysst,16038,1,7604540,2011-03-19T14:01:53Z
104808101,krysst,16038,1,7604540,2011-03-19T14:01:54Z
104808103,krysst,16038,1,7604540,2011-03-19T14:01:54Z
104808104,krysst,16038,1,7604540,2011-03-19T14:01:54Z
104808105,krysst,16038,1,7604540,2011-03-19T14:01:54Z
104808106,krysst,16038,1,7604540,2011-03-19T14:01:55Z
104808108,krysst,16038,1,7604540,2011-03-19T14:01:55Z
104808110,krysst,16038,1,7604540,2011-03-19T14:01:55Z
104808111,krysst,16038,1,7604540,2011-03-19T14:01:56Z
104808113,krysst,16038,1,7604540,2011-03-19T14:01:56Z
104808115,krysst,16038,1,7604540,2011-03-19T14:01:56Z
104808116,krysst,16038,1,7604540,2011-03-19T14:01:57Z
104808117,krysst,16038,1,7604540,2011-03-19T14:01:57Z
104808118,krysst,16038,1,7604540,2011-03-19T14:01:57Z
104808121,krysst,16038,1,7604540,2011-03-19T14:01:58Z
104808124,krysst,16038,1,7604540,2011-03-19T14:01:58Z
104808125,krysst,16038,1,7604540,2011-03-19T14:01:59Z
104808126,krysst,16038,1,7604540,2011-03-19T14:01:59Z
104808127,krysst,16038,1,7604540,2011-03-19T14:01:59Z
104808128,zerpou,1238664,2,17470084,2013-08-23T13:38:31Z
104808129,botdidier2020,870861,2,15409824,2013-03-18T16:22:19Z
104808131,krysst,16038,1,7604540,2011-03-19T14:02:00Z
104808132,krysst,16038,1,7604540,2011-03-19T14:02:01Z
104808133,krysst,16038,1,7604540,2011-03-19T14:02:01Z
104808134,krysst,16038,1,7604540,2011-03-19T14:02:02Z
104808135,krysst,16038,1,7604540,2011-03-19T14:02:02Z
104808137,krysst,16038,1,7604540,2011-03-19T14:02:02Z
104808139,krysst,16038,1,7604540,2011-03-19T14:02:02Z
104808141,krysst,16038,1,7604540,2011-03-19T14:02:03Z
104808142,krysst,16038,1,7604540,2011-03-19T14:02:03Z
104808143,krysst,16038,1,7604540,2011-03-19T14:02:03Z
104808145,krysst,16038,1,7604540,2011-03-19T14:02:04Z
104808146,krysst,16038,1,7604540,2011-03-19T14:02:05Z
104808147,krysst,16038,1,7604540,2011-03-19T14:02:05Z
104808149,krysst,16038,1,7604540,2011-03-19T14:02:05Z
104808150,krysst,16038,1,7604540,2011-03-19T14:02:06Z
104808151,krysst,16038,1,7604540,2011-03-19T14:02:06Z
104808152,krysst,16038,1,7604540,2011-03-19T14:02:06Z
104808154,krysst,16038,1,7604540,2011-03-19T14:02:07Z
104808161,krysst,16038,1,7604540,2011-03-19T14:02:08Z
104808162,krysst,16038,1,7604540,2011-03-19T14:02:08Z
104808166,krysst,16038,1,7604540,2011-03-19T14:02:08Z
104808167,krysst,16038,1,7604540,2011-03-19T14:02:09Z
104808169,krysst,16038,1,7604540,2011-03-19T14:02:09Z
104808175,krysst,16038,1,7604540,2011-03-19T14:02:09Z
104808178,krysst,16038,1,7604540,2011-03-19T14:02:09Z
104808184,krysst,16038,1,7604540,2011-03-19T14:02:10Z
104808188,krysst,16038,1,7604540,2011-03-19T14:02:10Z
104808189,krysst,16038,1,7604540,2011-03-19T14:02:11Z
104808194,krysst,16038,1,7604540,2011-03-19T14:02:11Z
104808195,krysst,16038,1,7604540,2011-03-19T14:02:11Z
104808198,krysst,16038,1,7604540,2011-03-19T14:02:12Z
104808202,krysst,16038,1,7604540,2011-03-19T14:02:12Z
104808203,krysst,16038,1,7604540,2011-03-19T14:02:12Z
104808205,krysst,16038,1,7604540,2011-03-19T14:02:13Z
104808208,krysst,16038,1,7604540,2011-03-19T14:02:13Z
104808210,krysst,16038,1,7604540,2011-03-19T14:02:13Z
104808212,krysst,16038,1,7604540,2011-03-19T14:02:14Z
104808216,krysst,16038,1,7604540,2011-03-19T14:02:14Z
104808219,krysst,16038,1,7604540,2011-03-19T14:02:15Z
104808225,krysst,16038,1,7604540,2011-03-19T14:02:16Z
104808228,krysst,16038,1,7604540,2011-03-19T14:02:16Z
104808229,krysst,16038,1,7604540,2011-03-19T14:02:16Z
104808230,krysst,16038,1,7604540,2011-03-19T14:02:17Z
104808245,krysst,16038,1,7604540,2011-03-19T14:02:18Z
104808249,krysst,16038,1,7604540,2011-03-19T14:02:19Z
104808256,krysst,16038,1,7604540,2011-03-19T14:02:19Z
104808257,krysst,16038,1,7604540,2011-03-19T14:02:20Z
104808262,krysst,16038,1,7604540,2011-03-19T14:02:20Z
104808263,krysst,16038,1,7604540,2011-03-19T14:02:20Z
104808264,krysst,16038,1,7604540,2011-03-19T14:02:21Z
104808265,krysst,16038,1,7604540,2011-03-19T14:02:21Z
104808267,krysst,16038,2,41119721,2016-07-29T22:49:14Z
104808268,krysst,16038,1,7604540,2011-03-19T14:02:22Z
104808269,krysst,16038,1,7604540,2011-03-19T14:02:23Z
104808270,krysst,16038,1,7604540,2011-03-19T14:02:23Z
104808271,krysst,16038,1,7604540,2011-03-19T14:02:23Z
104808272,krysst,16038,1,7604540,2011-03-19T14:02:24Z
104808274,krysst,16038,1,7604540,2011-03-19T14:02:24Z
104808275,krysst,16038,1,7604540,2011-03-19T14:02:24Z
104808278,krysst,16038,1,7604540,2011-03-19T14:02:25Z
104808279,krysst,16038,1,7604540,2011-03-19T14:02:26Z
104808281,krysst,16038,1,7604540,2011-03-19T14:02:26Z
104808282,krysst,16038,1,7604540,2011-03-19T14:02:26Z
104808283,krysst,16038,1,7604540,2011-03-19T14:02:27Z
104808284,krysst,16038,1,7604540,2011-03-19T14:02:27Z
104808285,krysst,16038,1,7604540,2011-03-19T14:02:28Z
104808286,krysst,16038,1,7604540,2011-03-19T14:02:28Z
104808288,krysst,16038,1,7604540,2011-03-19T14:02:28Z
104808289,krysst,16038,1,7604540,2011-03-19T14:02:28Z
104808291,krysst,16038,1,7604540,2011-03-19T14:02:29Z
104808292,krysst,16038,1,7604540,2011-03-19T14:02:29Z
104808293,krysst,16038,1,7604540,2011-03-19T14:02:30Z
104808294,krysst,16038,1,7604540,2011-03-19T14:02:30Z
104808296,krysst,16038,1,7604540,2011-03-19T14:02:31Z
104808298,krysst,16038,1,7604540,2011-03-19T14:02:31Z
104808299,krysst,16038,1,7604540,2011-03-19T14:02:31Z
104808300,krysst,16038,1,7604540,2011-03-19T14:02:32Z
104808301,fk13,3152918,3,35244468,2015-11-11T17:16:15Z
104808302,krysst,16038,1,7604540,2011-03-19T14:02:33Z
104808303,krysst,16038,1,7604540,2011-03-19T14:02:33Z
104808304,krysst,16038,1,7604540,2011-03-19T14:02:34Z
104808307,krysst,16038,1,7604540,2011-03-19T14:02:35Z
104808308,krysst,16038,1,7604540,2011-03-19T14:02:35Z
104808309,krysst,16038,1,7604540,2011-03-19T14:02:35Z
104808310,krysst,16038,1,7604540,2011-03-19T14:02:36Z
104808311,krysst,16038,1,7604540,2011-03-19T14:02:36Z
104808312,krysst,16038,1,7604540,2011-03-19T14:02:36Z
104808313,krysst,16038,1,7604540,2011-03-19T14:02:36Z
104808315,krysst,16038,2,77335611,2019-11-20T16:12:18Z
104808316,krysst,16038,1,7604540,2011-03-19T14:02:38Z
104808317,krysst,16038,1,7604540,2011-03-19T14:02:38Z
104808318,krysst,16038,1,7604540,2011-03-19T14:02:38Z
